ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	61.479	257.0	89.0	3.0	11.0	258.0	3860153.0	3860920.0	3.05e-97	309.0																																																	
ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	2777739.0	2777044.0	4.710000000000001e-97	308.0																																																	
ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	1437778.0	1438473.0	4.710000000000001e-97	308.0																																																	
ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	1436368.0	1435673.0	4.710000000000001e-97	308.0																																																	
ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	2757600.0	2756905.0	1.2e-96	307.0																																																	
ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	312807.0	312112.0	1.2e-96	307.0																																																	
ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	3883190.0	3883885.0	1.2e-96	307.0																																																	
ICEberg|204_IME|gi|6367947907|ref|AAG03007.1||transposase|[Salmonella|enterica|subsp.|enterica|serovar|Typhimurium]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	1441985.0	1441290.0	2.84e-96	306.0																																																	
ICEberg|205_IME|gi|9872597236|ref|AAL13152.1||quaternary|ammonium|compound|and|disinfectant|resistance|protein|[Salmonella|enterica]												NZ_CP091358.1	100.0	115.0	0.0	0.0	1.0	115.0	2771827.0	2771483.0	1.8399999999999999e-68	219.0																																																	
ICEberg|205_IME|gi|9872597236|ref|AAL13152.1||quaternary|ammonium|compound|and|disinfectant|resistance|protein|[Salmonella|enterica]												NZ_CP091358.1	100.0	115.0	0.0	0.0	1.0	115.0	3864104.0	3864448.0	1.8399999999999999e-68	219.0																																																	
ICEberg|205_IME|gi|9872597236|ref|AAL13152.1||quaternary|ammonium|compound|and|disinfectant|resistance|protein|[Salmonella|enterica]												NZ_CP091358.1	92.771	83.0	6.0	0.0	33.0	115.0	3870151.0	3870399.0	4.3399999999999995e-45	152.0																																																	
ICEberg|205_IME|gi|9872597236|ref|AAL13152.1||quaternary|ammonium|compound|and|disinfectant|resistance|protein|[Salmonella|enterica]												NZ_CP091358.1	54.839	93.0	42.0	0.0	4.0	96.0	1364428.0	1364150.0	2.0200000000000002e-29	107.0																																																	
ICEberg|205_IME|gi|9872597236|ref|AAL13152.1||quaternary|ammonium|compound|and|disinfectant|resistance|protein|[Salmonella|enterica]												NZ_CP091358.1	27.273	99.0	72.0	0.0	7.0	105.0	701459.0	701755.0	7.64e-08	46.2																																																	
ICEberg|205_IME|gi|9872597237|ref|AAL13153.1||dihydropteroate|synthase|[Salmonella|enterica]												NZ_CP091358.1	100.0	279.0	0.0	0.0	1.0	279.0	2771486.0	2770650.0	0.0	555.0																																																	
ICEberg|205_IME|gi|9872597237|ref|AAL13153.1||dihydropteroate|synthase|[Salmonella|enterica]												NZ_CP091358.1	100.0	279.0	0.0	0.0	1.0	279.0	3864445.0	3865281.0	0.0	555.0																																																	
ICEberg|205_IME|gi|9872597237|ref|AAL13153.1||dihydropteroate|synthase|[Salmonella|enterica]												NZ_CP091358.1	100.0	279.0	0.0	0.0	1.0	279.0	3870396.0	3871232.0	0.0	555.0																																																	
ICEberg|205_IME|gi|9872597237|ref|AAL13153.1||dihydropteroate|synthase|[Salmonella|enterica]												NZ_CP091358.1	53.516	256.0	117.0	2.0	2.0	257.0	288234.0	288995.0	8.210000000000001e-70	231.0																																																	
ICEberg|205_IME|gi|9872597237|ref|AAL13153.1||dihydropteroate|synthase|[Salmonella|enterica]												NZ_CP091358.1	53.516	256.0	117.0	2.0	2.0	257.0	3851765.0	3851004.0	8.53e-70	231.0																																																	
ICEberg|205_IME|gi|9872597237|ref|AAL13153.1||dihydropteroate|synthase|[Salmonella|enterica]												NZ_CP091358.1	31.439	264.0	173.0	5.0	4.0	265.0	893498.0	894271.0	1.77e-25	103.0																																																	
ICEberg|205_IME|gi|9872597238|ref|AAL13154.1||transposase-like|protein|[Salmonella|enterica]												NZ_CP091358.1	100.0	513.0	0.0	0.0	1.0	513.0	2770242.0	2768704.0	0.0	1045.0																																																	
ICEberg|205_IME|gi|9872597238|ref|AAL13154.1||transposase-like|protein|[Salmonella|enterica]												NZ_CP091358.1	100.0	513.0	0.0	0.0	1.0	513.0	3865689.0	3867227.0	0.0	1045.0																																																	
ICEberg|205_IME|gi|9872597238|ref|AAL13154.1||transposase-like|protein|[Salmonella|enterica]												NZ_CP091358.1	100.0	513.0	0.0	0.0	1.0	513.0	3871640.0	3873178.0	0.0	1045.0																																																	
ICEberg|205_IME|gi|9872597238|ref|AAL13154.1||transposase-like|protein|[Salmonella|enterica]												NZ_CP091358.1	66.329	493.0	153.0	6.0	16.0	505.0	310260.0	308812.0	0.0	654.0																																																	
ICEberg|205_IME|gi|9872597238|ref|AAL13154.1||transposase-like|protein|[Salmonella|enterica]												NZ_CP091358.1	66.329	493.0	153.0	6.0	16.0	505.0	3848946.0	3850394.0	0.0	654.0																																																	
ICEberg|205_IME|gi|9872597240|ref|AAL13156.1||quaternary|ammonium|and|disinfectant|resistance|protein|[Salmonella|enterica]												NZ_CP091358.1	100.0	30.0	0.0	0.0	1.0	30.0	2771827.0	2771738.0	8.65e-14	58.9																																																	
ICEberg|205_IME|gi|9872597240|ref|AAL13156.1||quaternary|ammonium|and|disinfectant|resistance|protein|[Salmonella|enterica]												NZ_CP091358.1	100.0	30.0	0.0	0.0	1.0	30.0	3864104.0	3864193.0	8.65e-14	58.9																																																	
ICEberg|206_IME|gi|9759776613|ref|AOG17983.1||integrase|[Proteus|mirabilis]												NZ_CP091358.1	28.638	213.0	114.0	8.0	182.0	370.0	3820038.0	3820634.0	1.11e-07	51.2																																																	
ICEberg|206_IME|gi|9759776613|ref|AOG17983.1||integrase|[Proteus|mirabilis]												NZ_CP091358.1	48.0	50.0	26.0	0.0	319.0	368.0	1438796.0	1438945.0	2.87e-07	50.1																																																	
ICEberg|206_IME|gi|9759776635|ref|AOG18015.1||putative|helicase|[Proteus|mirabilis]												NZ_CP091358.1	24.017	458.0	265.0	21.0	115.0	507.0	3154386.0	3153067.0	3.85e-11	63.2																																																	
ICEberg|206_IME|gi|9759776638|ref|AOG18018.1||putative|ATPase|[Proteus|mirabilis]												NZ_CP091358.1	28.444	225.0	145.0	7.0	88.0	300.0	891858.0	892520.0	2.35e-19	86.7																																																	
ICEberg|206_IME|gi|9759776639|ref|AOG18019.1||resolvase|[Proteus|mirabilis]												NZ_CP091358.1	38.378	185.0	106.0	4.0	2.0	183.0	1439693.0	1440232.0	1.85e-22	91.7																																																	
ICEberg|206_IME|gi|9759776639|ref|AOG18019.1||resolvase|[Proteus|mirabilis]												NZ_CP091358.1	43.478	69.0	34.0	2.0	7.0	70.0	311426.0	311220.0	2.27e-08	50.4																																																	
ICEberg|206_IME|gi|9759776640|ref|AOG18020.1||IntI1|integrase|[Proteus|mirabilis]												NZ_CP091358.1	100.0	266.0	0.0	0.0	1.0	266.0	3861707.0	3860910.0	4.8800000000000004e-166	510.0																																																	
ICEberg|206_IME|gi|9759776640|ref|AOG18020.1||IntI1|integrase|[Proteus|mirabilis]												NZ_CP091358.1	99.624	266.0	1.0	0.0	1.0	266.0	2774299.0	2775096.0	2.0399999999999998e-165	508.0																																																	
ICEberg|206_IME|gi|9759776640|ref|AOG18020.1||IntI1|integrase|[Proteus|mirabilis]												NZ_CP091358.1	100.0	157.0	0.0	0.0	181.0	337.0	1438535.0	1439005.0	1.48e-100	322.0																																																	
ICEberg|206_IME|gi|9759776640|ref|AOG18020.1||IntI1|integrase|[Proteus|mirabilis]												NZ_CP091358.1	34.595	185.0	84.0	4.0	134.0	318.0	3820188.0	3820631.0	7e-22	94.4																																																	
ICEberg|206_IME|gi|9759776640|ref|AOG18020.1||IntI1|integrase|[Proteus|mirabilis]												NZ_CP091358.1	30.168	179.0	87.0	4.0	138.0	315.0	971077.0	971502.0	1.14e-15	75.5																																																	
ICEberg|206_IME|gi|9759776640|ref|AOG18020.1||IntI1|integrase|[Proteus|mirabilis]												NZ_CP091358.1	28.409	176.0	92.0	6.0	138.0	313.0	281929.0	282354.0	8.14e-12	63.5																																																	
ICEberg|206_IME|gi|9759776641|ref|AOG17989.1||beta-lactamase|[Proteus|mirabilis]												NZ_CP091358.1	25.483	259.0	184.0	3.0	9.0	258.0	3867597.0	3868373.0	1.85e-24	100.0																																																	
ICEberg|206_IME|gi|9759776642|ref|AOG17990.1||QacEdelta1|[Proteus|mirabilis]												NZ_CP091358.1	100.0	115.0	0.0	0.0	1.0	115.0	2771827.0	2771483.0	1.8399999999999999e-68	219.0																																																	
ICEberg|206_IME|gi|9759776642|ref|AOG17990.1||QacEdelta1|[Proteus|mirabilis]												NZ_CP091358.1	100.0	115.0	0.0	0.0	1.0	115.0	3864104.0	3864448.0	1.8399999999999999e-68	219.0																																																	
ICEberg|206_IME|gi|9759776642|ref|AOG17990.1||QacEdelta1|[Proteus|mirabilis]												NZ_CP091358.1	92.771	83.0	6.0	0.0	33.0	115.0	3870151.0	3870399.0	4.3399999999999995e-45	152.0																																																	
ICEberg|206_IME|gi|9759776642|ref|AOG17990.1||QacEdelta1|[Proteus|mirabilis]												NZ_CP091358.1	54.839	93.0	42.0	0.0	4.0	96.0	1364428.0	1364150.0	2.0200000000000002e-29	107.0																																																	
ICEberg|206_IME|gi|9759776642|ref|AOG17990.1||QacEdelta1|[Proteus|mirabilis]												NZ_CP091358.1	27.273	99.0	72.0	0.0	7.0	105.0	701459.0	701755.0	7.64e-08	46.2																																																	
ICEberg|206_IME|gi|9759776643|ref|AOG17991.1||dihydropteroate|synthase|[Proteus|mirabilis]												NZ_CP091358.1	100.0	279.0	0.0	0.0	1.0	279.0	2771486.0	2770650.0	0.0	555.0																																																	
ICEberg|206_IME|gi|9759776643|ref|AOG17991.1||dihydropteroate|synthase|[Proteus|mirabilis]												NZ_CP091358.1	100.0	279.0	0.0	0.0	1.0	279.0	3864445.0	3865281.0	0.0	555.0																																																	
ICEberg|206_IME|gi|9759776643|ref|AOG17991.1||dihydropteroate|synthase|[Proteus|mirabilis]												NZ_CP091358.1	100.0	279.0	0.0	0.0	1.0	279.0	3870396.0	3871232.0	0.0	555.0																																																	
ICEberg|206_IME|gi|9759776643|ref|AOG17991.1||dihydropteroate|synthase|[Proteus|mirabilis]												NZ_CP091358.1	53.516	256.0	117.0	2.0	2.0	257.0	288234.0	288995.0	8.210000000000001e-70	231.0																																																	
ICEberg|206_IME|gi|9759776643|ref|AOG17991.1||dihydropteroate|synthase|[Proteus|mirabilis]												NZ_CP091358.1	53.516	256.0	117.0	2.0	2.0	257.0	3851765.0	3851004.0	8.53e-70	231.0																																																	
ICEberg|206_IME|gi|9759776643|ref|AOG17991.1||dihydropteroate|synthase|[Proteus|mirabilis]												NZ_CP091358.1	31.439	264.0	173.0	5.0	4.0	265.0	893498.0	894271.0	1.77e-25	103.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	61.479	257.0	89.0	3.0	11.0	258.0	2775853.0	2775086.0	1.1200000000000001e-97	310.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	61.479	257.0	89.0	3.0	11.0	258.0	3860153.0	3860920.0	3.05e-97	309.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	2777739.0	2777044.0	4.710000000000001e-97	308.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	1437778.0	1438473.0	4.710000000000001e-97	308.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	1436368.0	1435673.0	4.710000000000001e-97	308.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	2757600.0	2756905.0	1.2e-96	307.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	312807.0	312112.0	1.2e-96	307.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	3883190.0	3883885.0	1.2e-96	307.0																																																	
ICEberg|206_IME|gi|9759776646|ref|AOG17994.1||IS6100|transposase|[Proteus|mirabilis]												NZ_CP091358.1	65.665	233.0	78.0	2.0	11.0	242.0	1441985.0	1441290.0	2.84e-96	306.0																																																	
ICEberg|209_IME|gi|3566857299|ref|AMQ95840.1||IntSGI1-F|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.638	213.0	114.0	8.0	182.0	370.0	3820038.0	3820634.0	1.11e-07	51.2																																																	
ICEberg|209_IME|gi|3566857299|ref|AMQ95840.1||IntSGI1-F|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	48.0	50.0	26.0	0.0	319.0	368.0	1438796.0	1438945.0	2.87e-07	50.1																																																	
ICEberg|209_IME|gi|3566857321|ref|AMQ95862.1||S023|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	24.017	458.0	265.0	21.0	115.0	507.0	3154386.0	3153067.0	3.85e-11	63.2																																																	
ICEberg|209_IME|gi|3566857324|ref|AMQ95865.1||S026|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.444	225.0	145.0	7.0	88.0	300.0	891858.0	892520.0	2.35e-19	86.7																																																	
ICEberg|209_IME|gi|3566857325|ref|AMQ95866.1||ResG|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	38.378	185.0	106.0	4.0	2.0	183.0	1439693.0	1440232.0	1.85e-22	91.7																																																	
ICEberg|209_IME|gi|3566857325|ref|AMQ95866.1||ResG|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	43.478	69.0	34.0	2.0	7.0	70.0	311426.0	311220.0	2.27e-08	50.4																																																	
ICEberg|209_IME|gi|3566857326|ref|AMQ95867.1||IntI1|integrase|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	100.0	266.0	0.0	0.0	1.0	266.0	3861707.0	3860910.0	4.8800000000000004e-166	510.0																																																	
ICEberg|209_IME|gi|3566857326|ref|AMQ95867.1||IntI1|integrase|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	99.624	266.0	1.0	0.0	1.0	266.0	2774299.0	2775096.0	2.0399999999999998e-165	508.0																																																	
ICEberg|209_IME|gi|3566857326|ref|AMQ95867.1||IntI1|integrase|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	100.0	157.0	0.0	0.0	181.0	337.0	1438535.0	1439005.0	1.48e-100	322.0																																																	
ICEberg|209_IME|gi|3566857326|ref|AMQ95867.1||IntI1|integrase|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	34.595	185.0	84.0	4.0	134.0	318.0	3820188.0	3820631.0	7e-22	94.4																																																	
ICEberg|209_IME|gi|3566857326|ref|AMQ95867.1||IntI1|integrase|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	30.168	179.0	87.0	4.0	138.0	315.0	971077.0	971502.0	1.14e-15	75.5																																																	
ICEberg|209_IME|gi|3566857326|ref|AMQ95867.1||IntI1|integrase|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.409	176.0	92.0	6.0	138.0	313.0	281929.0	282354.0	8.14e-12	63.5																																																	
ICEberg|209_IME|gi|3566857327|ref|AMQ95868.1||DfrA1|trimethoprim-insensitive|dihydrofolate|reductase|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	35.185	162.0	91.0	5.0	1.0	151.0	3594661.0	3595137.0	4.74e-22	88.6																																																	
ICEberg|209_IME|gi|3566857329|ref|AMQ95870.1||QacEdelta1|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	100.0	115.0	0.0	0.0	1.0	115.0	2771827.0	2771483.0	1.8399999999999999e-68	219.0																																																	
ICEberg|209_IME|gi|3566857329|ref|AMQ95870.1||QacEdelta1|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	100.0	115.0	0.0	0.0	1.0	115.0	3864104.0	3864448.0	1.8399999999999999e-68	219.0																																																	
ICEberg|209_IME|gi|3566857329|ref|AMQ95870.1||QacEdelta1|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	92.771	83.0	6.0	0.0	33.0	115.0	3870151.0	3870399.0	4.3399999999999995e-45	152.0																																																	
ICEberg|209_IME|gi|3566857329|ref|AMQ95870.1||QacEdelta1|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	54.839	93.0	42.0	0.0	4.0	96.0	1364428.0	1364150.0	2.0200000000000002e-29	107.0																																																	
ICEberg|209_IME|gi|3566857329|ref|AMQ95870.1||QacEdelta1|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	27.273	99.0	72.0	0.0	7.0	105.0	701459.0	701755.0	7.64e-08	46.2																																																	
ICEberg|209_IME|gi|3566857330|ref|AMQ95871.1||FloR|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	50.39	385.0	187.0	3.0	7.0	389.0	3862671.0	3863819.0	1.42e-111	357.0																																																	
ICEberg|209_IME|gi|3566857330|ref|AMQ95871.1||FloR|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.438	320.0	207.0	5.0	16.0	325.0	753514.0	754437.0	1.71e-22	97.4																																																	
ICEberg|209_IME|gi|3566857330|ref|AMQ95871.1||FloR|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	26.136	352.0	238.0	9.0	64.0	403.0	1023943.0	1024968.0	1.27e-13	70.1																																																	
ICEberg|209_IME|gi|3566857330|ref|AMQ95871.1||FloR|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.431	102.0	72.0	1.0	68.0	169.0	441816.0	442118.0	1.45e-11	63.5																																																	
ICEberg|209_IME|gi|3566857331|ref|AMQ95872.1||TetR|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	50.249	201.0	98.0	1.0	1.0	201.0	307566.0	308162.0	2.4199999999999997e-54	183.0																																																	
ICEberg|209_IME|gi|3566857332|ref|AMQ95873.1||TetA(G)|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	50.409	367.0	180.0	1.0	1.0	367.0	307436.0	306342.0	1.7599999999999999e-106	341.0																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	33.846	195.0	126.0	1.0	22.0	213.0	3646384.0	3646968.0	1.6300000000000002e-27	108.0																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	27.895	190.0	131.0	2.0	31.0	217.0	2135654.0	2135094.0	1.9900000000000003e-21	90.9																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	27.861	201.0	140.0	3.0	22.0	217.0	1811950.0	1811348.0	5.91e-21	89.4																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	29.146	199.0	134.0	4.0	27.0	221.0	2339018.0	2338431.0	1.99e-17	79.0																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	31.088	193.0	116.0	6.0	31.0	217.0	1097615.0	1098160.0	2.47e-17	79.0																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	34.706	170.0	99.0	3.0	29.0	191.0	317105.0	317599.0	9.52e-17	77.0																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	29.412	170.0	113.0	2.0	42.0	207.0	3636382.0	3636882.0	3.24e-16	75.5																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	29.798	198.0	133.0	4.0	27.0	221.0	1507292.0	1507876.0	1.57e-15	73.6																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.962	183.0	124.0	4.0	42.0	224.0	468596.0	468066.0	8.99e-14	68.2																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	31.897	116.0	79.0	0.0	31.0	146.0	2711281.0	2711628.0	9.99e-13	65.1																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.977	176.0	115.0	4.0	22.0	193.0	3347029.0	3347538.0	7.13e-12	62.4																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	24.737	190.0	137.0	3.0	38.0	225.0	1574596.0	1575153.0	8.57e-12	62.4																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	26.087	207.0	135.0	4.0	27.0	227.0	4076054.0	4075470.0	1.12e-11	62.0																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	26.111	180.0	124.0	4.0	31.0	206.0	1625216.0	1624692.0	1.71e-11	61.2																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	23.858	197.0	147.0	1.0	22.0	215.0	2669245.0	2668655.0	6.24e-11	59.7																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.448	116.0	83.0	0.0	31.0	146.0	1681838.0	1681491.0	6.59e-11	59.7																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	24.876	201.0	137.0	4.0	24.0	214.0	3487588.0	3486998.0	8.6e-11	59.3																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	31.933	119.0	77.0	1.0	31.0	149.0	155489.0	155145.0	1.55e-10	58.5																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	28.777	139.0	97.0	1.0	29.0	167.0	3343512.0	3343922.0	1.02e-09	55.8																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	24.0	200.0	138.0	4.0	25.0	217.0	2253473.0	2252895.0	1.96e-09	55.1																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	24.731	186.0	122.0	3.0	21.0	198.0	3271727.0	3272254.0	5.93e-09	53.5																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	39.506	81.0	47.0	1.0	23.0	103.0	1175755.0	1175991.0	1.33e-08	52.8																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	22.941	170.0	131.0	0.0	47.0	216.0	4091758.0	4092267.0	1.54e-08	52.4																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	24.0	125.0	95.0	0.0	32.0	156.0	3191510.0	3191884.0	3.17e-08	51.6																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	27.941	136.0	95.0	1.0	31.0	166.0	1721138.0	1721536.0	3.44e-08	51.2																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	27.737	137.0	90.0	2.0	31.0	161.0	3327649.0	3328050.0	5.07e-08	50.8																																																	
ICEberg|209_IME|gi|3566857333|ref|AMQ95874.1||putative|LysR-type|transcriptional|regulator|[Salmonella|enterica|subsp.|enterica|serovar|Cerro]												NZ_CP091358.1	29.204	113.0	80.0	0.0	33.0	145.0	1359801.0	1360139.0	9.37e-08	50.1																																																	
